patient,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,PAM50
TCGA-C8-A12Q-01,0.0,0.0,0.0,0.0,55.19811,0.0,0.0,0.0,0.0,30.299765,0.0,0.0,20.69396,0.0,0.0,0.0,0.0,0.0,4.4244194,0.0,0.0,0.0,0.0,0.0,0.0,5.906338,0.0,0.0,5.099441,0.0,11.547426,0.0,20.47384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.263342,0.0,0.0,0.0,0.0,19.224108,0.0,0.0,0.0,37.339897,0.0,0.0,14.460825,0.0,0.0,0.0,0.0,0.52477044,0.0,0.0,0.0,0.0,0.0,0.0,Her2
TCGA-C8-A12T-01,0.0,0.0,0.0,0.0,25.096243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3042336,6.0510054,11.288924,0.0,0.0,0.0,17.364626,0.0,11.704119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.166848,0.0,0.0,0.0,0.0,1.1526616,0.0,0.0,21.857141,0.0,14.501814,2.0072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13955714,0.0,0.0,Her2
TCGA-C8-A12U-01,0.0,0.0,0.0,0.0,12.092279,0.0,3.1868627,0.0,0.0,0.0,0.0,0.27009788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.345034,0.0,10.29041,10.633258,10.5594845,0.0,22.172422,0.0,3.5617309,0.0,0.0,0.0,5.5555916,0.0,0.0,0.0,5.964948,30.933382,0.0,0.0,0.0,0.0,10.913428,0.0,0.0,10.859914,0.0,27.042606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.335876,0.0,0.0,LumB
TCGA-C8-A12V-01,0.0,0.0,0.0,0.0,48.808117,0.0,7.3664594,0.64875096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.184348,0.0,0.0,0.0,38.879425,0.0,0.0,3.3517218,0.0,0.0,0.0,0.0,35.82774,55.31465,0.0,21.829962,51.102356,0.0,0.0,0.0,0.0,0.0,46.195324,0.0,0.0,64.45298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.342094,0.0,0.0,Basal
TCGA-C8-A12W-01,0.0,0.0,0.0,0.0,20.393589,0.0,13.655999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0009409,0.0,0.0,0.0,6.9353833,0.0,0.0,0.0,0.0,0.0,23.346968,0.0,18.239883,11.930202,0.0,6.2623963,15.388712,0.0,0.0,0.0,0.0,0.0,7.3217688,0.0,0.0,0.0,15.8359585,42.025417,0.0,0.0,0.0,0.0,13.765137,0.0,0.0,24.680445,0.0,35.906143,0.0,0.0,0.0,0.0,0.0,7.7110863,0.0,0.0,0.0,4.2201686,0.0,0.0,LumB
TCGA-C8-A12X-01,0.0,0.0,0.0,4.843745,0.0,0.0,0.0,0.0,1.0811021,0.0,0.0,0.0,0.0,13.474327,0.0,0.0,0.0,0.0,14.941334,14.757165,0.0,0.0,0.0,0.0,9.204097,0.0,0.0,0.0,0.0,0.0,15.392525,0.0,8.43602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.670876,0.0,0.0,0.0,9.354203,11.091239,0.0,0.0,10.362253,0.0,33.979065,0.0,14.512859,0.0,0.0,0.0,10.528861,0.0,0.0,0.0,0.0,0.0,0.0,LumA
TCGA-C8-A12Y-01,0.0,0.0,0.0,30.579157,8.694331,0.0,14.675966,11.916328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.45582,5.93093,0.0,0.0,6.5080395,0.0,0.0,22.622309,0.0,0.0,0.0,3.626167,22.898241,0.0,12.748689,0.0,0.0,0.0,2.8940492,0.0,0.0,0.0,0.0,44.34332,0.0,0.0,0.0,28.748203,5.947658,0.0,0.0,19.428455,0.0,53.7123,0.0,17.763512,0.0,0.0,0.0,8.150373,0.0,0.0,0.0,0.0,0.0,0.0,LumA
TCGA-C8-A12Z-01,0.0,0.0,0.0,0.0,53.750526,0.0,0.0,2.9301062,0.0,0.0,0.0,0.0,16.519007,0.0,0.0,10.919263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.631621,4.6258116,0.0,28.870213,0.0,1.4623998,0.0,9.856142,0.0,0.0,0.0,0.0,2.4727097,0.0,0.0,12.8363695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.624718,0.0,10.85788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Her2
TCGA-C8-A130-01,0.0,0.0,0.0,0.0,42.600983,0.0,22.969366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.278446,0.0,0.0,0.0,15.529462,0.0,0.0,0.0,0.0,0.0,46.282063,0.0,42.9328,14.306567,27.01421,5.9606824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.632687,39.2849,0.0,0.0,0.0,0.0,21.481777,0.0,0.0,27.42026,0.0,20.356836,0.0,0.0,0.0,0.0,0.0,19.002897,0.0,0.0,0.0,6.020317,0.0,0.0,LumB
TCGA-C8-A131-01,0.0,0.0,0.0,0.0,52.013447,0.0,2.7086403,0.0,0.0,36.278816,0.0,0.0,7.4800196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87175584,0.0,0.0,0.0,0.0,9.45301,0.0,0.0,0.0,0.0,0.0,0.0,18.570536,12.297912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.388424,0.0,0.0,56.948906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal
TCGA-C8-A132-01,0.0,0.0,0.0,29.949432,20.40005,0.0,0.0,14.200283,9.241362,0.0,0.0,0.0,3.442339,3.7860816,0.0,0.0,0.0,0.0,25.70039,5.130352,0.0,0.0,0.0,0.0,0.0,9.557704,0.0,0.0,0.0,0.0,26.197912,0.0,15.572618,0.0,5.1525164,0.0,0.0,0.0,0.0,0.0,0.0,41.91638,0.0,0.0,0.0,41.74615,0.0,0.7167558,0.0,1.593885,0.0,50.40253,0.0,24.0252,0.0,0.0,0.0,10.03847,0.0,0.0,0.0,0.0,0.0,0.0,LumA
TCGA-C8-A133-01,0.0,0.0,0.0,24.364986,0.0,0.0,0.0,4.429944,3.7323315,0.0,0.0,0.0,6.154377,21.287008,0.0,0.0,0.0,0.0,20.820194,10.444101,0.0,0.0,0.0,0.0,6.4660354,0.0,0.0,0.0,0.0,0.0,9.811699,0.0,5.840748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.097523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.488344,0.0,21.038729,0.0,32.947365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LumA
TCGA-C8-A134-01,0.0,0.0,19.669636,0.0,71.86436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.93666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.63759,97.04446,0.0,37.145893,49.743176,0.0,0.0,0.0,0.0,0.0,71.80177,0.0,0.0,128.66348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.372088,0.0,0.0,Basal
TCGA-C8-A135-01,0.0,0.0,0.0,0.0,51.800274,0.0,0.0,0.0,0.0,12.297968,0.0,0.0,15.260124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.519799,0.0,0.0,7.8938518,0.0,0.0,0.0,3.3252091,0.0,5.19825,0.0,0.0,0.0,0.0,0.0,10.68517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.79944,0.0,0.0,24.618813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Her2
TCGA-C8-A137-01,0.0,0.0,0.0,0.0,50.94599,0.0,9.5329,0.0,0.0,23.406609,0.0,0.0,10.9009075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.07561,0.0,10.737984,0.0,4.0784855,0.0,10.583164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.03425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.86268,0.0,0.0,20.82605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Her2
TCGA-C8-A138-01,0.0,0.0,0.0,0.0,38.20623,0.0,0.0,0.0,0.0,0.0,18.721334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3427327,17.206758,0.0,15.143816,0.0,21.904802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.517609,13.04073,0.0,0.0,0.0,0.0,7.7907395,0.0,0.0,27.48011,0.0,9.590843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Her2
TCGA-C8-A1HE-01,0.0,0.0,0.0,19.67888,7.6160636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9973545,0.0,0.0,0.0,0.0,26.351597,4.956114,0.0,0.0,0.0,0.0,0.0,5.1728516,0.0,0.0,0.0,11.507321,15.17365,0.0,6.415013,0.0,0.0,0.0,11.583095,0.0,0.0,0.0,0.0,43.482056,0.0,0.0,0.0,30.221048,0.98157793,5.291934,0.0,0.0,0.0,51.6966,0.0,3.812815,0.0,0.0,0.0,19.738132,0.0,0.0,0.0,0.0,0.0,0.0,LumA
TCGA-C8-A1HF-01,0.0,0.0,0.0,0.0,54.54865,0.0,31.647583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.459374,0.0,0.0,0.0,0.0,0.0,52.835365,21.311104,22.685835,13.509241,16.818827,0.0,16.300539,0.0,19.307487,0.0,0.0,0.0,32.79316,0.0,2.7428684,0.0,3.1955905,30.664722,0.0,0.0,0.0,0.0,6.1558366,0.0,0.0,40.46935,0.0,41.49792,0.0,0.0,0.0,0.0,0.0,7.171535,0.0,0.0,0.0,6.6386127,0.0,0.0,Her2
TCGA-C8-A1HG-01,0.0,0.0,0.0,0.0,51.83714,0.0,48.753254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.399225,0.0,0.0,0.0,26.455685,0.0,0.0,0.0,0.0,0.0,70.78255,22.434206,33.11844,29.452232,16.109167,2.766463,1.2513573,0.0,7.5409827,0.0,0.0,0.0,33.181007,0.0,11.119043,0.0,10.963211,48.086647,0.0,0.0,0.0,0.0,13.768913,0.0,0.0,30.54876,0.0,36.055138,0.0,0.0,0.0,0.0,0.0,22.76985,0.0,0.0,0.0,12.761241,0.0,0.0,LumB
TCGA-C8-A1HI-01,0.0,0.0,0.0,15.827437,5.1023088,0.0,0.0,4.7778673,3.0279105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.185152,5.4434776,0.0,0.0,0.0,0.0,0.0,4.4566483,0.0,0.0,0.0,3.5896952,26.503302,0.0,11.380558,0.0,0.21617985,0.0,0.0,0.0,0.0,0.0,0.0,49.82105,0.0,0.0,0.0,30.239782,2.7094646,0.0,0.0,8.6413145,0.0,48.462677,0.0,13.307603,0.0,0.0,0.0,8.316049,0.0,0.0,0.0,0.0,0.0,0.0,LumA
TCGA-C8-A1HJ-01,0.0,0.0,8.515987,0.0,102.493744,0.0,18.372366,0.0,0.0,13.840563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4486148,0.0,0.0,0.0,106.068115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.32382,130.10464,0.0,58.73533,62.86929,0.0,0.0,0.0,0.0,0.0,100.49433,0.0,0.0,163.68796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.965426,0.0,0.0,Basal
TCGA-C8-A1HK-01,0.0,0.0,0.0,0.0,46.730305,0.0,15.568871,0.0,0.0,0.62987065,0.0,0.0,5.1098037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0702353,6.092636,0.0,20.507174,0.0,0.0,0.0,10.995025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.028263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.262093,0.0,0.0,7.229827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Her2
TCGA-C8-A1HL-01,0.0,0.0,0.0,0.0,33.163517,0.0,2.5363686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.579266,0.0,24.969582,1.115327,14.398908,0.0,25.598595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.587502,52.210453,0.0,0.0,0.0,0.0,20.873716,0.0,0.0,28.421257,0.0,32.329483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.970579,0.0,0.0,LumB
TCGA-C8-A1HM-01,0.0,0.0,0.0,0.0,53.605957,0.0,50.924377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.369145,0.0,0.0,0.0,14.253443,0.0,0.0,0.0,0.0,0.0,68.56322,13.1924,26.74949,37.323147,14.648516,0.0,3.0383627,0.0,4.0730777,0.0,0.0,0.0,29.656364,0.0,0.0,0.0,8.619013,69.46763,0.0,0.0,0.0,0.0,12.847917,0.0,0.0,44.62793,0.0,49.1258,0.0,0.0,0.0,0.0,0.0,14.217292,0.0,0.0,0.0,22.111856,0.0,0.0,LumB
TCGA-C8-A1HN-01,0.0,0.0,0.0,0.0,35.79721,0.0,11.563046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.806854,0.0,0.0,0.0,10.421064,0.0,0.0,0.0,0.0,0.0,75.99579,0.0,35.857746,21.366592,31.413027,11.107631,14.81026,0.0,0.0,0.0,0.0,0.0,12.094438,0.0,0.0,0.0,30.655827,60.049885,0.0,0.0,0.0,0.0,28.707499,0.0,0.0,20.97702,0.0,30.051224,0.0,0.0,0.0,0.0,0.0,18.948223,0.0,0.0,0.0,13.622043,0.0,0.0,LumB
TCGA-C8-A1HO-01,0.0,0.0,0.0,0.0,8.953047,0.0,0.0,0.0,0.0,0.0,0.0,0.6990166,0.0,0.0,0.0,0.0,0.0,0.0,14.282999,0.0,0.0,0.0,0.0,0.0,35.834705,0.0,0.0,5.071154,0.0,19.597952,23.281908,0.0,5.152015,0.0,0.0,0.0,29.323248,0.0,0.0,0.0,0.0,41.578304,0.0,0.0,0.0,0.0,7.794183,0.0,0.0,5.077086,0.0,26.273527,0.0,0.0,0.0,0.0,0.0,20.177631,0.0,0.0,0.0,0.0,0.0,0.0,LumA
TCGA-C8-A26V-01,0.0,0.0,0.0,0.0,20.48901,0.0,29.70989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.881694,1.5992937,0.0,0.0,0.0,0.0,9.802515,8.133841,0.0,0.0,0.70000327,0.0,6.147394,0.0,6.9656134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.837664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.822632,0.0,26.813013,0.0,0.0,0.0,0.0,0.0,0.08282742,0.0,0.0,0.0,0.0,0.0,0.0,LumB
TCGA-C8-A26W-01,0.0,0.0,0.0,0.0,33.593727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.653945,0.0,0.0,0.0,0.0,0.0,35.416206,13.129782,0.0,0.0,0.0,0.0,7.4228396,0.0,1.9051542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.179705,37.578655,0.0,0.0,0.0,0.0,14.95302,0.0,0.0,17.273483,0.0,24.365643,0.0,0.0,0.0,0.0,0.0,7.6854067,0.0,0.0,0.0,0.0,0.0,0.0,LumB
TCGA-C8-A26X-01,0.0,0.0,0.0,0.0,63.077587,0.0,2.044639,0.0,0.0,59.335632,0.0,0.0,25.241446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.251914,0.0,16.114817,0.0,20.593817,0.0,0.0,0.0,0.0,0.0,0.0,6.6732774,0.0,0.0,0.0,0.0,0.0,8.458708,0.0,0.0,0.0,50.901054,0.0,0.0,45.13074,0.0,0.0,0.0,0.0,0.0,3.68795,0.0,0.0,0.0,0.0,0.0,Her2
TCGA-C8-A26Y-01,0.0,0.0,0.0,0.0,37.655304,0.0,0.0,0.0,0.0,6.096066,0.0,0.0,5.565915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.021075,0.0,0.0,0.0,3.09555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.661781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.809235,0.0,0.0,12.313808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Her2
TCGA-C8-A26Z-01,0.0,0.0,0.0,0.0,2.2635438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84254867,0.0,0.0,0.0,9.496314,0.0,0.0,0.0,0.0,0.0,19.800173,0.0,0.0,0.52751106,0.0,20.652576,19.353199,0.0,1.375015,0.0,0.0,0.0,27.334099,0.0,0.0,0.0,0.0,44.770435,0.0,0.0,0.0,0.0,9.2589445,2.9247017,0.0,7.86447,0.0,34.99006,0.0,0.0,0.0,0.0,0.0,13.928205,0.0,0.0,0.0,0.0,0.0,0.0,LumA
TCGA-C8-A273-01,0.0,0.0,0.0,0.0,15.396996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.980616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.379173,14.382159,0.0,4.5955143,0.0,0.0,0.0,14.401713,0.0,0.0,0.0,0.0,19.84721,0.0,0.0,0.0,2.0114534,0.0,0.0,0.0,5.966139,0.0,15.85442,0.0,0.0,0.0,0.0,0.0,17.573776,0.0,0.0,0.0,0.0,0.0,0.0,LumA
TCGA-C8-A274-01,0.0,0.0,0.0,0.0,1.6822913,0.0,21.022163,0.0,0.0,0.0,0.0,0.0,0.0,5.376889,0.0,0.0,0.0,0.0,0.0,1.9324679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.63192,0.0,0.0,0.0,7.4144063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.438099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.968931,0.0,7.387383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LumB
TCGA-C8-A275-01,0.0,0.0,0.0,0.0,52.378918,0.0,4.0766826,0.0,0.0,0.0,0.0,0.0,0.33510578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7731857,6.9363604,0.0,21.321737,0.0,2.948327,0.0,12.892143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.352324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.876663,0.0,10.229565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Her2
TCGA-C8-A278-01,0.0,0.0,0.0,0.0,61.235207,0.0,6.3870673,0.0,0.0,16.698101,0.0,0.0,19.278559,0.0,0.0,3.8050606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7865806,9.678302,0.0,17.352375,0.0,5.458694,0.0,16.036236,0.0,0.0,0.0,0.88615143,0.0,0.0,0.0,14.666398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.385555,0.0,0.0,14.28195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Her2
TCGA-C8-A27A-01,0.0,0.0,0.0,0.0,19.74956,0.0,12.220072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.457435,0.0,0.0,0.0,0.0,0.0,56.365143,0.0,25.960457,26.841616,30.272552,2.3434951,29.662884,0.0,0.0,0.0,0.0,0.0,24.590677,0.0,0.0,0.0,21.114246,67.81296,0.0,0.0,0.0,0.0,31.858564,0.0,0.0,16.527971,0.0,43.4318,0.0,0.0,0.0,0.0,0.0,0.37385803,0.0,0.0,0.0,36.038834,0.0,0.0,LumB
TCGA-C8-A27B-01,0.0,0.0,0.0,0.0,46.591972,0.0,11.214899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2017565,0.0,0.0,0.0,33.118557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.224152,52.570717,0.0,21.05396,29.573498,0.0,0.0,0.0,0.0,0.0,40.12596,0.0,0.0,69.03806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.905432,0.0,0.0,Basal
TCGA-C8-A3M7-01,0.0,0.0,0.0,47.30919,11.589473,0.0,0.0,21.505228,15.626514,0.0,0.0,0.0,0.0,11.217703,0.0,0.0,0.0,0.0,31.0486,0.0,0.0,0.0,0.0,0.0,0.0,5.9799337,0.0,0.0,0.0,0.0,35.159203,0.0,19.668905,0.0,11.268259,0.0,0.0,0.0,0.0,0.0,0.0,77.11813,0.0,0.0,0.0,57.9769,0.0,6.990901,0.0,0.0,0.0,79.290764,0.0,43.82086,0.0,0.0,0.0,9.613193,0.0,0.0,0.0,0.0,0.0,0.0,LumA
TCGA-C8-A3M8-01,0.0,0.0,0.0,0.0,16.210297,0.0,31.516155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73250467,0.0,16.932682,5.892646,0.0,0.0,0.0,0.0,18.379944,21.044334,0.0,0.0,0.0,0.0,14.007414,0.0,7.7595434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.166103,0.0,0.0,0.0,8.71002,8.15824,0.0,0.0,32.42273,0.0,44.052353,0.0,0.0,0.0,0.0,0.0,1.1185454,0.0,0.0,0.0,0.0,0.0,0.0,LumB
TCGA-D8-A13Y-01,0.0,0.0,0.0,0.0,27.259832,0.0,23.185398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.514113,0.0,5.2001295,27.320206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.626168,0.0,0.0,0.0,26.28741,51.69069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.52394,0.0,16.67766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.418129,0.0,0.0,LumB
TCGA-D8-A13Z-01,0.0,0.0,0.0,0.0,48.70755,0.0,6.36425,0.0,0.0,7.287331,0.0,0.0,4.600891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3693247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.562777,32.51714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.794323,0.0,0.0,37.827576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Her2
TCGA-D8-A140-01,0.0,0.0,0.0,0.0,2.4293766,0.0,19.6639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.924568,0.0,0.0,0.0,0.0,0.0,4.5187306,0.0,0.0,0.0,0.0,12.066741,24.668486,0.0,11.170063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.1458,0.0,0.0,0.0,8.530847,11.423946,0.0,0.0,19.670227,0.0,38.897804,0.0,0.0,0.0,0.0,0.0,6.6009665,0.0,0.0,0.0,0.0,0.0,0.0,LumA
TCGA-D8-A142-01,0.0,0.0,0.0,0.0,88.47935,0.0,5.147102,0.0,0.0,14.959825,0.0,0.0,0.9212132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.09142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.71088,92.98513,0.0,34.444164,33.980625,0.0,0.0,0.0,0.0,0.0,92.943726,0.0,0.0,141.10527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0563455,0.0,0.0,Basal
TCGA-D8-A143-01,0.0,0.0,0.0,0.0,59.03899,0.0,6.075262,0.0,0.0,4.713333,0.0,0.0,2.2847636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.062187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.765766,52.857468,0.0,19.147633,4.5697484,0.0,0.0,0.0,0.0,0.0,53.87057,0.0,0.0,56.147537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal
TCGA-D8-A145-01,0.0,0.0,0.0,24.047802,14.35082,0.0,0.0,13.646938,7.816137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.60172,4.6899357,0.0,0.0,0.0,0.0,0.0,10.050133,0.0,0.0,0.0,10.272253,34.80663,0.0,27.518467,0.0,0.0,0.0,4.405697,0.0,0.0,0.0,0.0,52.11204,0.0,0.0,0.0,48.612034,0.0,1.0204108,0.0,8.701375,0.0,65.25649,0.0,8.960861,0.0,0.0,0.0,17.075356,0.0,0.0,0.0,0.0,0.0,0.0,LumA
TCGA-D8-A147-01,0.0,0.0,15.456176,0.0,100.66316,0.0,20.962816,0.0,0.0,16.50291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6768868,0.0,0.0,0.0,121.2998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.87998,135.5333,0.0,61.65112,60.089725,0.0,0.0,0.0,0.0,0.0,113.350136,0.0,0.0,169.20993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.26818,0.0,0.0,Basal
TCGA-D8-A1J8-01,0.0,0.0,0.0,0.0,19.57045,0.0,24.876282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2724818,0.88246304,0.0,14.752034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.085724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.632427,0.0,16.980381,0.0,0.0,0.0,0.0,0.0,2.844348,0.0,0.0,0.0,4.7385125,0.0,0.0,LumB
